'cfullname','cshortname','efullname','eshortname','id','delflag'
'南昌三联印务有限公司','三联印务','','','48538','0'
'深圳市汇润电子商务有限公司','汇润电子商务','','','48540','0'
'浙江雅歌酒业股份有限公司','雅歌酒业','','','48548','0'
'内蒙古德鸿服饰有限责任公司','德鸿服饰','','','48549','0'
'焦作市普锟机械制造有限公司','普锟机械','','','48558','0'
'中山市天上水环保科技有限公司','天上水环保','','','48559','0'
'清远优谷网络科技有限公司','优谷科技','','','48580','0'
'佛山市顺德区楚鑫机电有限公司','楚鑫机电','','','48584','0'
'江西长江啤酒有限公司','长江啤酒','','','48599','0'
'深圳市手足情文化艺术有限公司','手足情','','','48609','0'
'江门市唐人超市管理有限公司','唐人超市','','','48610','0'
'厦门老山香道股份有限公司','老山香道','','','48611','0'
'北京赵桂荣中医药科技有限公司','赵桂荣','','','48614','0'
'广东顺德孔山重工机械有限公司','孔山重工','','','48620','0'
'吉安丰顺实业有限公司','吉安丰顺实业','','','48621','0'
'赣州南河玻纤有限公司','赣州南河玻纤公司','','','48631','0'
'深圳市一茗电子商务有限公司','一茗商务','','','48633','0'
'湖南九九生态农业科技有限公司','九九农业','','','48634','0'
'四川奥凯健康管理有限公司','四川奥凯','','','48637','0'
'深圳市趣乐酷文化传播有限公司','趣乐酷','','','48639','0'
'深圳市深华安科技有限公司','深华安','','','48640','0'
'鹰潭市心诚汽车配件有限公司','鹰潭心诚汽车配件','','','48643','0'
'深圳前海微云通互联网金融服务股份有限公司','微云通','','','48647','0'
'山东碧龙食品有限公司','碧龙食品','','','48653','0'
'梧州市采鑫矿业有限公司','采鑫矿业','Wuzhou Caisin Mining Co., Ltd.','','31149','0'
'寿光市佳源防水材料有限公司','佳源防水','','','48658','0'
'潍坊市金隆防水材料有限公司','金隆防水','','','48659','0'
'潍坊石花化工建材有限公司','石花建材','','','48660','0'
'山东双宇防水材料有限公司','双宇防水','','','48661','0'
'哈尔滨商德物流有限公司','滨商德物流','','','48665','0'
'云南海容文化传播有限公司','海容文化','','','48671','0'
'辽宁权达新能源设备制造有限公司','辽宁权达','','','48675','0'
'湖南通驰建设有限公司','通驰建设','','','48678','0'
'赣州港都卫生制品有限公司','港都卫生制品','','','48686','0'
'濮阳华益农林科技有限公司','华益农林科技','','','48700','0'
'山东三株酵本草药房连锁经营有限公司','三株酵本草','','','48706','0'
'合肥中交电气有限公司','中交电气','','','48740','0'
'赣州市天坤太阳能有限公司','天坤太阳能','GanZhouShi TianKun Solar Energy Co.,LTD','','48743','0'
'深圳市龙港汇电子商务有限公司','龙港汇电子','','','48767','0'
'深圳市天供山网络科技有限公司','天供山','','','48771','0'
'潍坊市绿龙食品有限公司','绿龙食品','','','48785','0'
'寿光市舜兴饲料有限公司','舜兴饲料','','','48790','0'
'潍坊欣欣食品有限公司','欣欣食品','','','48791','0'
'怀集福盛药业有限公司','怀集福盛药业','','','48795','0'
'萍乡市金六喜门业有限公司','萍乡市金六喜门业','','','48832','0'
'山东穆柯传感器有限公司','穆柯传感器','','','48834','0'
'于都县诚鑫电子有限公司','诚鑫电子','','','48851','0'
'于都县亚星电子科技有限公司','于都亚星电子','Yudu County Yaxing Electronic Techolongy Co,Ltd','','48866','0'
'赣州市宇航医疗器械设备有限公司','宇航医疗器械','','','48870','0'
'于都县力华农业发展有限公司','力华农业','','','48879','0'
'赣州港嘉兴食品有限公司','港嘉兴','','','48910','0'
'深圳市中瀛鑫科技股份有限公司','中瀛鑫','Shenzhen Wision Technology Holdings co.,Ltd','','8502','0'
'深圳市讯道实业有限公司','讯道实业','','','8504','0'
'深圳市捷先数码科技有限公司','捷先数码','','','8505','0'
'深圳市利龙湖实业有限公司','利龙湖','shenzhen lilonghu industry co.,ltd','','8506','0'
'深圳世拓达科技有限公司','世拓达','Shenzhen Storda Technology Co.,Ltd ','','8508','0'
'深圳市皓华网络通讯有限公司','皓华网络','','','8509','0'
'深圳市格莱美包装有限责任公司','格莱美','','','8510','0'
'深圳市聚橙网络技术有限公司','聚橙网络','','','8513','0'
'深圳市特高光电有限公司','特高','shenzhen tecgao optoelectronic co.,ltd','','8515','0'
'深圳市建工集团股份有限公司','深建工','','','8516','0'
'东莞市西特新能源科技有限公司','西特新','CTE Energy Co.ltd','','8517','0'
'宁陵县讯通城市管道建设有限公司','讯通管网','','','8518','0'
'深圳蓝正海洋工程有限公司','蓝正海洋','Livart Marine Industry Co.,Ltd.','','8519','0'
'深圳市永兴辉实业发展有限公司','永兴辉','ShenZhen YXH Industry Development Co.,Ltd','','8521','0'
'深圳市英彼利科技有限公司','英彼利','SHENZHEN EMPIRE TECHNOLOGY CO.,LTD','','8523','0'
'深圳市金文华包装设计有限公司','金文华','','','8524','0'
'深圳市宏科通讯有限公司','宏科通讯','','','8525','0'
'深圳市兴泽科技有限公司','兴泽科技','','','8526','0'
'深圳鸿烨投资控股集团有限公司','鸿烨','SHENZHEN HONGYE INVESTMENT HOLDINGS GROUP CO.,LTD','','8527','0'
'深圳市星源空间环境技术有限公司','星源空间','SHENZHEN 3S TECHNOLOGY CO.,LTD','','8528','0'
'湖南顺泰新材料有限公司','顺泰新材','shuntai','','8529','0'
'深圳市勇力科技有限公司','勇力科技','Shenzhen Power Technology Co., Ltd','','8530','0'
'深圳市鹏信达电子科技有限公司','鹏信达','SHENZHEN PENGXINDA ELECTRONICS TECHNOLOGY LTD.','','8531','0'
'深圳市顺达数码资讯有限公司','顺达数码','SHENZHEN SHUNDA DIGITAL INFORMATION CO.，LTD','','8532','0'
'深圳市金福珠宝首饰有限公司','金福珠宝','','','8533','0'
'深圳市华晟科技有限公司','华晟科技','','','8534','0'
'珠海才知商业广场投资有限公司','才知广场','','','8535','0'
'深圳市华银精治资产管理有限公司','华银精治','','','8536','0'
'深圳市虹视信息科技有限公司','深圳虹视','','','8537','0'
'深圳华箔行箔业科技有限公司','华箔行','SHENZHEN HUAFOIL TECHNOLOGY CO.,LTD','','8538','0'
'深圳市金昭实业有限公司','金昭公司','SHENZHEN KINGCHOICE INDUSTRIAL CO.,LTD.','','8540','0'
'深圳市天彦通信技术有限公司','天彦通信','SHENGZHEN SKYCOMM TECH CO.,LTD','','8541','0'
'深圳市鼎芯无限科技有限公司','鼎芯科技','DXY TECHNOLOGY CO.,LTD','','8542','0'
'深圳市艾特讯科技有限公司','艾特讯','','','8543','0'
'深圳市保千里电子有限公司','保千里','Shenzhen protruly electronics co.,,ltd','','8544','0'
'深圳市九九银有色金属有限公司','九九银','','','8545','0'
'深圳市臻兴网印机械有限公司','臻兴网印','Shenzhen Juisun Screen Printing Machinery Co.,Ltd ','','8546','0'
'深圳市壹柒伍网络科技有限公司','壹柒伍','175network Technology （shenzhen）co.ltd','','8547','0'
'深圳市巨能光电有限公司','巨能光电','Shenzhen Hipower Optoelectronic co.,LTD','','8548','0'
'深圳市星王电子有限公司','深圳市星王电子有限公司','SHENZHEN SUNGWORLD ELECTRONICS LIMITED COMPANY','','8549','0'
'深圳兆能电子有限公司','兆能电子','','','8550','0'
'深圳市麦凯莱科技有限公司','麦凯莱','Shenzhen Maclove Technolog Co.,LTD','','8551','0'
'深圳市锦固鸿五金科技有限公司','锦固鸿','Shenzhen JGH Technology Co.LTD','','8554','0'
'深圳市中正信科技发展有限公司','中正信','shenzhen zhongzheng technology development Co.LTD','','8555','0'
'深圳市巨龙科教高技术股份有限公司','巨龙科教','Julong EDUCATIONAL TECHNOLOGY Co. LTD','','8556','0'
'深圳市炬威电子有限公司','炬威电子','SHENZHEN JUWEI ELECTRONICS Co. LTD','','8557','0'
'深圳市安邦信电子有限公司','安邦信','Shenzhen Ambition Electronic Co. ltd','','8559','0'
'深圳市松利源科技有限公司','松利源','Shenzhen Songliyuan Electionic Co., Ltd','','8560','0'
'深圳市中亚联合集团有限公司','中亚联合','CHINA ASIA UNITED GROUP','','8562','0'
'广州市美益香料有限公司','广州美益','GUANGZHOU MEIYI FLAVOURS & FRAGRANCES CO.,LTD','','8566','0'
'深圳市上山化工物流有限公司','上山化工','','','8567','0'
'深圳市鸿发脚手架工程有限公司','鸿发工程','','','8568','0'
'广州华工信元通信技术有限公司','华工信元','','','8569','0'
'深圳市保安医疗用品有限公司','保安医疗','','','8570','0'
'深圳市时代装饰工程有限公司','时代装饰','shenzhen style decoration co,ltd','','8571','0'
'深圳市迅销实业有限公司','迅销实业','','','8572','0'
'深圳市盈华讯方通信技术有限公司','盈华讯方','VSOFO','','8577','0'
'深圳市南丰声宝电子有限公司','南丰声宝','','','8578','0'
'厦门市鑫创达科技有限公司','鑫创达','','','29715','0'
'深圳市金一百艺术品有限公司','金一百','','','8580','0'
'深圳市宝丝露实业有限责任公司','宝丝露','','','8582','0'
'深圳市阳邦电子有限公司','阳邦电子','YOMBAND ELECTRONICS CO.,LTD','','8583','0'
'艾笛森（厦门）光电科技有限公司','艾笛森','Edixeon (xiamen) Opto Electronics Technology Co.,LTD','','29713','0'
'深圳中南海滨大酒店有限公司','中南海滨','South China Harbour View Hotel Co.Ltd','','8584','0'
'深圳市榜样通信有限公司','榜样通信','','','8585','0'
'深圳市东佳信电线电缆有限公司','东佳信','','','8586','0'
'深圳市创硕达电子有限公司','创硕达','Shenzhen Chuangshuoda Electronics Co., Ltd. ','','8587','0'
'深圳市开博尔科技有限公司','开博尔','Shenzhen Kaiboer Technology Co., Ltd','','8588','0'
'深圳市思科达模型有限公司','思科达','iMaxRC Co.,LTD','','8589','0'
'时代生物科技（深圳）有限公司','时代生物','','','8590','0'
'深圳市永利五金弹簧制品有限公司','永利五金','','','8591','0'
'汕头市品冠光电科技有限公司','品冠光电','shantou a-plux optoelectronics technology co.,ltd','','8592','0'
'深圳市提香家具有限公司','提香家具','','','8593','0'
'武汉市三和电子有限责任公司','三和电子','Wuhan Sanhe Electronic Co.,Ltd.','','8594','0'
'深圳亚太卫视文化传播有限公司','亚太卫视','shenzhenAsiaSatellite TV Cultural and Communication Co.,Ltd','','8595','0'
'深圳市华亿达电器有限公司','华亿达','','','8596','0'
'广州双枪机电设备有限公司','广州双枪','','','8597','0'
'深圳市恒鸿泰实业有限公司','恒鸿泰','','','8598','0'
'中山外星文教科技股份有限公司','外星科技','','','8599','0'
'长葛市昌汇养殖有限公司','昌汇养殖','','','8600','0'
'深圳市凯世光电科技有限公司','凯世光电','Shenzhen Caiz Optronics Ltd.','','8601','0'
'深圳市梧桐逸苑文化发展有限公司','梧桐逸苑','','','8603','0'
'深圳市新动力能源技术开发有限公司','新动能源','SHEN ZHEN NEO ENERGY TECHNOLOGY DEVEL OPMENTCO.LTD','','8604','0'
'深圳市莫斯特实业发展有限公司','莫斯特','Shenzhen most enterprise  development co.ltd','','8605','0'
'深圳市万越新能源科技有限公司','万越新能','Shenzhen SinoCredo New Energy Technology Co., Ltd','','8606','0'
'深圳市创世达实业有限公司','创世达','','','8607','0'
'深圳市中建南方净化设备有限公司','中建南方','','','8608','0'
'深圳市诚达科技股份有限公司','诚达科技','candortech','','8610','0'
'广州大钧离合器有限公司','广州大钧','','','8612','0'
'深圳市德普生科技有限公司','德普生','','','8613','0'
